Id,Label,in_strength,out_strength,out_degree,degree,in_degree_centrality,b,out_degree_centrality,size,closeness_centrality,strength,g,betweenness_centrality,in_degree,page_rank,r,degree_centrality,y,x
n1978,GROW,1.07393707,0.796703322,24,49,0.00235493594574,153,0.00226073850791,10.0,0.00734213585344,1.870640392,153,0.00150159501154,25,1.49077468817E-4,153,0.00461567445365,110.60492,-176.22784
n1979,GROWN,0.198773853,0.773049639,16,19,2.82592313489E-4,153,0.00150715900528,10.0,0.00721266165346,0.971823492,153,5.56310633777E-5,3,4.59090079337E-5,153,0.00178975131876,-267.3576,-42.539368
n4575,TOUCHY,0.134246086,0.76973684,17,20,2.82592313489E-4,153,0.0016013564431,10.0,0.00713025086372,0.903982926,153,2.45623257813E-4,3,3.61042575152E-5,153,0.00188394875659,-68.92972,134.21667
n7821,KNOW HOW,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,3.02902289909E-5,153,9.41974378297E-5,-164.08102,442.86566
n1970,GROCERIES,0.552037777,0.895833357,11,21,9.41974378297E-4,153,0.00103617181613,10.0,0.00728792461572,1.447871134,153,2.61099501956E-4,10,1.25789702694E-4,153,0.00197814619442,-149.44522,-259.66608
n1971,GROCERY,0.298355279,0.941176496,9,14,4.70987189148E-4,153,8.47776940467E-4,10.0,0.00744295027638,1.239531775,153,3.37034261778E-5,5,3.95219944121E-5,153,0.00131876412962,-280.78568,-366.01428
n1972,GROOM,0.876495751,0.880434763,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00680991543918,1.756930514,153,7.48343846649E-5,2,1.36324440403E-4,153,0.00122456669179,309.13464,342.33984
n1973,GROSS,3.553028438,0.750000018,16,96,0.00753579502638,153,0.00150715900528,10.0,0.00717486007157,4.303028456,153,0.00242429063961,80,5.43968239156E-4,153,0.00904295403165,493.46503,310.59015
n1974,GROUND,1.365179473,0.890909092,14,53,0.00367370007536,153,0.00131876412962,10.0,0.0080707165414,2.256088565,153,7.24929815588E-4,39,4.28150071299E-4,153,0.00499246420497,-159.60022,376.49628
n1975,GROUNDS,0.125796458,0.755102039,24,27,2.82592313489E-4,153,0.00226073850791,10.0,0.00773498655296,0.880898497,153,2.79308936005E-4,3,3.55735930159E-5,153,0.0025433308214,-240.9183,367.33472
n1976,GROUP,3.325509153,0.797297301,23,88,0.00612283345893,153,0.00216654107008,10.0,0.00747967555568,4.122806454,153,0.00241445381814,65,3.03510152382E-4,153,0.00828937452901,-25.954346,436.99414
n1977,GROVE,0.10909091,0.806060602,11,12,9.41974378297E-5,153,0.00103617181613,10.0,0.00772470161395,0.915151512,153,4.43699660055E-8,1,3.17704126028E-5,153,0.00113036925396,183.79474,-441.26688
n74,AFTERNOON,0.083133286,0.88356165,20,24,3.76789751319E-4,153,0.00188394875659,10.0,0.00749912657924,0.966694936,153,3.8452787339E-4,4,4.21712376704E-5,153,0.00226073850791,-219.7031,149.78192
n9916,SWOLLEN,0.18666667,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.18666667,153,0.0,1,3.97520851967E-5,153,9.41974378297E-5,-224.09787,275.27985
n76,AGAINST,0.840494848,0.777777784,16,40,0.00226073850791,153,0.00150715900528,10.0,0.00688906224749,1.618272632,153,8.81041103982E-4,24,8.62931374457E-5,153,0.00376789751319,416.73712,-342.05222
n77,AGE,0.884424909,0.862944148,20,41,0.00197814619442,153,0.00188394875659,10.0,0.00720870172489,1.747369057,153,0.00232400564244,21,1.4635682416E-4,153,0.00386209495102,379.22522,-342.4867
n70,AFFECTION,0.104945057,0.906666669,6,9,2.82592313489E-4,153,5.65184626978E-4,10.0,0.00677168892399,1.011611726,153,1.42871290538E-4,3,8.24695000369E-5,153,8.47776940467E-4,461.15955,94.203674
n71,AFRAID,0.82689217,0.819444482,9,28,0.00178975131876,153,8.47776940467E-4,10.0,0.00663025531618,1.646336652,153,3.45153965557E-4,19,3.34837273861E-4,153,0.00263752825923,-397.93478,-155.45636
n72,AFRICA,0.83505063,0.793103464,16,31,0.00141296156745,153,0.00150715900528,10.0,0.00779223259257,1.628154094,153,6.00086042238E-4,15,8.63459769778E-5,153,0.00292012057272,-141.2597,480.42133
n9917,SYLLABLES,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,3.33192836569E-5,153,9.41974378297E-5,446.05725,-312.1147
n78,AGENCY,0.040665221,0.7027027,19,22,2.82592313489E-4,153,0.00178975131876,10.0,0.00778845574356,0.743367921,153,2.48187841848E-4,3,3.04289370819E-5,153,0.00207234363225,352.56232,-442.24585
n9914,SWITCHES,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.95083306706E-5,153,9.41974378297E-5,-457.80597,-241.475
n3824,SCREEN,0.158577464,0.758389246,16,24,7.53579502638E-4,153,0.00150715900528,10.0,0.00792362786499,0.91696671,153,7.52230655671E-4,8,8.05813360595E-5,153,0.00226073850791,-326.60062,97.98743
n7161,GODMOTHER,0.1,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.1,153,0.0,1,3.44388236333E-5,153,9.41974378297E-5,-451.25378,-260.9057
n3826,SCREWDRIVER,0.184568822,0.902097904,12,16,3.76789751319E-4,153,0.00113036925396,10.0,0.00812480748855,1.086666726,153,5.57907952553E-5,4,4.42514470818E-5,153,0.00150715900528,16.791199,-111.507385
n3827,SCRIBBLE,0.066934555,0.888157901,16,20,3.76789751319E-4,153,0.00150715900528,10.0,0.00786935548771,0.955092456,153,2.55961459893E-4,4,5.87191551126E-5,153,0.00188394875659,-480.44812,130.13214
n3820,SCRAMBLED,0.013422819,0.895424866,9,10,9.41974378297E-5,153,8.47776940467E-4,10.0,0.00781103607739,0.908847685,153,7.53402022774E-6,1,2.91888740229E-5,153,9.41974378297E-4,250.33844,-457.33435
n3821,SCRAP,0.020408163,0.870370364,20,21,9.41974378297E-5,153,0.00188394875659,10.0,0.00815329547086,0.890778527,153,3.92230499489E-5,1,2.97719819923E-5,153,0.00197814619442,462.7964,-480.68597
n3822,SCRATCH,1.575146162,0.827586212,13,39,0.00244913338357,153,0.00122456669179,10.0,0.0075245124092,2.402732374,153,7.27152750885E-4,26,2.57214025271E-4,153,0.00367370007536,-229.42859,-408.51492
n7160,GODFATHER,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.92775992014E-5,153,9.41974378297E-5,447.4063,362.71527
n4209,START,1.971524382,0.95652173,10,35,0.00235493594574,153,9.41974378297E-4,10.0,0.00746938708558,2.928046112,153,1.50281074861E-4,25,7.98777230172E-4,153,0.00329691032404,-396.3714,-357.9644
n3828,SCROLL,0.103896104,0.664383555,16,17,9.41974378297E-5,153,0.00150715900528,10.0,0.00770162414325,0.768279659,153,8.90771437527E-5,1,3.17229388545E-5,153,0.0016013564431,335.11725,428.3399
n7163,GODZILLA,0.013071896,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013071896,153,0.0,1,2.93660464254E-5,153,9.41974378297E-5,460.65356,-48.72177
n4208,STARS,1.108889357,0.823529446,18,30,0.00113036925396,153,0.00169555388093,10.0,0.00794481362841,1.932418803,153,5.89561486302E-4,12,7.50106985431E-5,153,0.00282592313489,-187.6206,-348.38995
n9645,SOLEMN,0.024269006,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.024269006,153,0.0,2,3.08457012294E-5,153,1.88394875659E-4,17.649353,133.17914
n2402,KINETIC,0.037037037,0.809523808,7,8,9.41974378297E-5,153,6.59382064808E-4,10.0,0.00766374804806,0.846560845,153,4.00669667023E-4,1,3.05480330754E-5,153,7.53579502638E-4,-214.04123,-184.31265
n3402,PRISON,1.281878636,0.895833324,17,41,0.00226073850791,153,0.0016013564431,10.0,0.00799173822536,2.17771196,153,3.86985969507E-4,24,2.23487749944E-4,153,0.00386209495102,105.38617,230.19287
n7697,JAGGED,0.026500527,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.026500527,153,0.0,2,3.03958681747E-5,153,1.88394875659E-4,459.19403,-307.09314
n4978,WRESTLING,0.067572504,0.741496598,23,26,2.82592313489E-4,153,0.00216654107008,10.0,0.00764766361698,0.809069102,153,3.52599245853E-4,3,3.19073995455E-5,153,0.00244913338357,-257.09885,-161.55264
n7696,JACKSONS,0.013071896,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013071896,153,0.0,1,3.086141203E-5,153,9.41974378297E-5,-365.15985,506.1856
n4977,WRENCH,0.478059115,0.913385828,17,28,0.00103617181613,153,0.0016013564431,10.0,0.00792380633377,1.391444943,153,2.64924193026E-4,11,5.68080200696E-5,153,0.00263752825923,-352.24445,464.00427
n2365,JOYOUS,0.081099106,0.870748334,8,10,1.88394875659E-4,153,7.53579502638E-4,10.0,0.00712880864824,0.95184744,153,1.24147164883E-5,2,3.22024294764E-5,153,9.41974378297E-4,-418.8965,183.10785
n7695,JACKS,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.91738950812E-5,153,9.41974378297E-5,-52.426575,443.17255
n3524,RAP,0.200104672,0.798611139,12,19,6.59382064808E-4,153,0.00113036925396,10.0,0.00764645946558,0.998715811,153,3.47478951776E-4,7,4.78006360852E-5,153,0.00178975131876,498.0385,-223.42166
n7694,JACKASS,0.03937008,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.03937008,153,0.0,1,3.07058090056E-5,153,9.41974378297E-5,493.28906,-183.82047
n4759,VANILLA,0.331659408,0.908450724,10,17,6.59382064808E-4,153,9.41974378297E-4,10.0,0.00777915020109,1.240110132,153,1.70886487074E-4,7,1.06274643469E-4,153,0.0016013564431,273.28766,190.15509
n9642,SOLAR SYSTEM,0.165550978,0.0,0,5,4.70987189148E-4,153,0.0,10.0,0.0,0.165550978,153,0.0,5,3.7580749123E-5,153,4.70987189148E-4,210.45508,-388.70102
n4974,WOUND,0.781698056,0.840277778,12,30,0.00169555388093,153,0.00113036925396,10.0,0.00772245104344,1.621975834,153,6.18464082158E-4,18,9.24354896806E-5,153,0.00282592313489,-158.08423,-339.93542
n4973,WORTHLESS,0.137967635,0.721088431,26,29,2.82592313489E-4,153,0.00244913338357,10.0,0.00730789228847,0.859056066,153,7.44767627389E-4,3,3.96614025847E-5,153,0.00273172569706,-410.09085,388.50024
n4972,WORTH,0.332297982,0.78082192,13,22,8.47776940467E-4,153,0.00122456669179,10.0,0.00733048113071,1.113119902,153,1.56439626142E-4,9,5.0561808278E-5,153,0.00207234363225,-453.5265,-202.27774
n4971,WORST,0.675387377,0.892086356,10,14,3.76789751319E-4,153,9.41974378297E-4,10.0,0.00660394992278,1.567473733,153,2.15638034787E-6,4,2.30967777937E-4,153,0.00131876412962,457.388,422.93884
n4970,WORSHIP,0.365270985,0.827586199,14,24,9.41974378297E-4,153,0.00131876412962,10.0,0.00775922473606,1.192857184,153,2.11458383989E-4,10,5.35090298924E-5,153,0.00226073850791,402.86115,508.92633
n9643,SOLD,0.026856525,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.026856525,153,0.0,2,3.19754580172E-5,153,1.88394875659E-4,59.874084,401.50793
n3400,PRINTING,0.052502582,0.799999995,15,17,1.88394875659E-4,153,0.00141296156745,10.0,0.00784120806969,0.852502577,153,3.84740849227E-4,2,3.32890151025E-5,153,0.0016013564431,-391.3875,-486.5049
n1358,DRAFT,0.100677206,0.891891881,14,17,2.82592313489E-4,153,0.00131876412962,10.0,0.00767434297437,0.992569087,153,1.40927886027E-4,3,3.26354397681E-5,153,0.0016013564431,-285.9673,91.2406
n1359,DRAG,0.061864408,0.777027024,12,14,1.88394875659E-4,153,0.00113036925396,10.0,0.00781657819896,0.838891432,153,1.10108507639E-4,2,3.64676411187E-5,153,0.00131876412962,165.08563,411.3247
n1354,DOWNTOWN,0.043705306,0.851351349,24,27,2.82592313489E-4,153,0.00226073850791,10.0,0.00757266759631,0.895056655,153,5.46203155521E-4,3,3.79735910814E-5,153,0.0025433308214,-263.5193,330.2887
n1355,DOZE,0.02027027,0.885135102,6,7,9.41974378297E-5,153,5.65184626978E-4,10.0,0.00765464628422,0.905405372,153,7.89785394898E-7,1,3.02487135849E-5,153,6.59382064808E-4,508.30328,-453.16205
n1356,DOZEN,0.153730634,0.947712421,4,9,4.70987189148E-4,153,3.76789751319E-4,10.0,0.0079665952871,1.101443055,153,6.42299627896E-5,5,4.21675782901E-5,153,8.47776940467E-4,-301.84485,-269.60303
n1357,DRACULA,0.388121613,0.931972776,15,24,8.47776940467E-4,153,0.00141296156745,10.0,0.00812635747525,1.320094389,153,2.89101387502E-4,9,5.04940998499E-5,153,0.00226073850791,-418.41382,197.56085
n1350,DOVE,0.313622455,0.885714279,11,22,0.00103617181613,153,0.00103617181613,10.0,0.00791913626363,1.199336734,153,5.58276223271E-4,11,7.20899892161E-5,153,0.00207234363225,12.623474,-480.32117
n1351,DOWN,4.018399976,0.871621647,10,90,0.00753579502638,153,9.41974378297E-4,10.0,0.00687459676778,4.890021623,153,0.00153900332988,80,0.00212452456523,153,0.00847776940467,370.7688,-208.08984
n1352,DOWNSTAIRS,0.67964909,0.879194601,13,15,1.88394875659E-4,153,0.00122456669179,10.0,0.00730479030298,1.558843691,153,7.51627224133E-6,2,7.94724666667E-5,153,0.00141296156745,-460.69662,-373.7227
n1353,DOWNSTREAM,0.24324325,0.894039743,13,14,9.41974378297E-5,153,0.00122456669179,10.0,0.0073740624091,1.137282993,153,0.0,1,3.75486271741E-5,153,0.00131876412962,-89.66208,431.25842
n9844,SUADE,0.01986755,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01986755,153,0.0,1,2.94400084583E-5,153,9.41974378297E-5,-71.96469,380.5335
n9640,SOILED,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,3.24932679575E-5,153,9.41974378297E-5,-366.36285,-483.50052
n3726,RUIN,0.578612501,0.703448265,12,24,0.00113036925396,153,0.00113036925396,10.0,0.00753898196762,1.282060766,153,5.65628326638E-5,12,1.11256874416E-4,153,0.00226073850791,44.810913,392.323
n4686,UNCLE,1.134644899,0.916083908,6,12,5.65184626978E-4,153,5.65184626978E-4,10.0,0.00657321585588,2.050728807,153,4.07316287931E-6,6,2.1124725972E-4,153,0.00113036925396,-235.84338,175.07513
n9729,SPUNK,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.95050127678E-5,153,9.41974378297E-5,170.56268,161.51056
n2746,MILE,0.85083768,0.898550706,16,23,6.59382064808E-4,153,0.00150715900528,10.0,0.00791561396711,1.749388386,153,2.60771164208E-4,7,7.3993164475E-5,153,0.00216654107008,391.7287,317.2943
n9641,SOLAR,0.027027028,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027027028,153,0.0,1,3.29101934026E-5,153,9.41974378297E-5,-243.24689,146.32574
n3406,PRO,0.293502949,0.802721095,15,19,3.76789751319E-4,153,0.00141296156745,10.0,0.00791109455244,1.096224044,153,8.97870632087E-5,4,4.96119574963E-5,153,0.00178975131876,492.58527,11.357422
n3725,RUG,0.677197115,0.903846144,12,25,0.00122456669179,153,0.00113036925396,10.0,0.00776567183838,1.581043259,153,5.20730358037E-4,13,9.04758435602E-5,153,0.00235493594574,-115.57474,151.90723
n9728,SPUD,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,3.24541050886E-5,153,9.41974378297E-5,165.77942,-247.7954
n2747,MILITARY,0.875669381,0.755395687,19,42,0.00216654107008,153,0.00178975131876,10.0,0.00765084190122,1.631065068,153,6.86163776289E-4,23,9.06722989146E-5,153,0.00395629238885,226.32343,76.21161
n5053,AA,0.012987013,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012987013,153,0.0,1,2.93937610418E-5,153,9.41974378297E-5,178.00311,-48.126556
n5052,A LOT,0.032894738,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.032894738,153,0.0,1,3.11733621256E-5,153,9.41974378297E-5,127.098206,112.2771
n5051,A LA MODE,0.016304348,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.016304348,153,0.0,1,3.51409151778E-5,153,9.41974378297E-5,-8.936005,493.5232
n5050,A AND D,0.012987013,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012987013,153,0.0,1,2.91630222051E-5,153,9.41974378297E-5,492.1352,464.9131
n5509,BIGGER,0.04054054,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04054054,153,0.0,1,3.25358750816E-5,153,9.41974378297E-5,-462.02423,-388.12
n5508,BIG MAC,0.087248325,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.087248325,153,0.0,1,3.27138302148E-5,153,9.41974378297E-5,65.08972,-464.09378
n5055,ABANDONMENT,0.034013607,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.034013607,153,0.0,1,3.01922270806E-5,153,9.41974378297E-5,370.56683,66.55469
n5054,ABANDON,0.121377206,0.0,0,5,4.70987189148E-4,153,0.0,10.0,0.0,0.121377206,153,0.0,5,4.22717518093E-5,153,4.70987189148E-4,2.9672546,240.86365
n5505,BICKER,0.020547945,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020547945,153,0.0,1,2.97145094864E-5,153,9.41974378297E-5,422.43945,449.09393
n5504,BICEPS,0.020689655,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020689655,153,0.0,1,3.66622892654E-5,153,9.41974378297E-5,152.71387,-54.074677
n5507,BIG HEAD,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.97401064411E-5,153,9.41974378297E-5,144.5727,-281.7038
n5506,BIG APPLE,0.147651,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.147651,153,0.0,1,4.38476990146E-5,153,9.41974378297E-5,-98.091034,-456.60135
n5501,BHANG,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,3.03531525519E-5,153,9.41974378297E-5,447.0963,-465.062
n5500,BEWILDER,0.020833334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020833334,153,0.0,1,3.06871158444E-5,153,9.41974378297E-5,399.7068,162.46875
n5503,BIC,0.087012986,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.087012986,153,0.0,2,3.37833417957E-5,153,1.88394875659E-4,300.95752,281.50476
n5502,BI-WEEKLY,0.06122449,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.06122449,153,0.0,1,3.15055471737E-5,153,9.41974378297E-5,-461.8799,76.57172
n4458,TENT,1.053428366,0.794520555,15,29,0.00131876412962,153,0.00141296156745,10.0,0.00750797580884,1.847948921,153,3.27423727141E-4,14,8.4807093302E-5,153,0.00273172569706,241.89362,230.27478
n4459,TEPEE,0.077126008,0.913333369,5,8,2.82592313489E-4,153,4.70987189148E-4,10.0,0.00792710985641,0.990459377,153,2.38781409055E-4,3,4.58368941305E-5,153,7.53579502638E-4,-80.9707,-268.96973
n2745,MILDEW,0.148017994,0.823129244,22,26,3.76789751319E-4,153,0.00207234363225,10.0,0.00782147911364,0.971147238,153,1.96496831452E-4,4,4.42624273553E-5,153,0.00244913338357,-281.4479,-341.49664
n2889,NECESSARY,0.183236391,0.869863,12,19,6.59382064808E-4,153,0.00113036925396,10.0,0.00718121483382,1.053099391,153,1.42445338864E-4,7,4.39231468358E-5,153,0.00178975131876,331.75854,-450.07425
n2888,NEAT,1.688538966,0.805369122,12,33,0.00197814619442,153,0.00113036925396,10.0,0.00750013544631,2.493908088,153,1.38017216257E-4,21,2.80693638071E-4,153,0.00310851544838,-49.42856,-181.79086
n2885,NAVIGATOR,0.026334027,0.820000016,13,15,1.88394875659E-4,153,0.00122456669179,10.0,0.00773607585627,0.846334043,153,4.68724320882E-5,2,3.0100930146E-5,153,0.00141296156745,156.35754,-380.3982
n2884,NAUSEOUS,0.013793103,0.906666678,9,10,9.41974378297E-5,153,8.47776940467E-4,10.0,0.00729561783136,0.920459781,153,4.11753284531E-6,1,2.9117561137E-5,153,9.41974378297E-4,-372.5867,-93.73505
n2887,NEAR,1.169741023,0.92957747,2,16,0.00131876412962,153,1.88394875659E-4,10.0,0.00720324830777,2.099318493,153,0.0,14,6.21251987099E-4,153,0.00150715900528,9.919708,117.59534
n2886,NAVY,1.255961442,0.934782598,10,26,0.00150715900528,153,9.41974378297E-4,10.0,0.00754951646419,2.19074404,153,9.60787243883E-5,16,2.86102038827E-4,153,0.00244913338357,-318.67984,396.5016
n2881,NATURAL,0.272832607,0.617449662,25,31,5.65184626978E-4,153,0.00235493594574,10.0,0.00742804195654,0.890282269,153,0.00133019826986,6,5.61105523353E-5,153,0.00292012057272,-342.93915,107.23956
n2880,NATIVE,0.161416779,0.750000015,15,22,6.59382064808E-4,153,0.00141296156745,10.0,0.00808393631499,0.911416794,153,2.41461355002E-4,7,4.95453702217E-5,153,0.00207234363225,34.48169,-265.26102
n2883,NAUSEA,0.051381676,0.909090925,9,12,2.82592313489E-4,153,8.47776940467E-4,10.0,0.00726094281602,0.960472601,153,8.77016748065E-5,3,7.17222313669E-5,153,0.00113036925396,-365.3407,8.590271
n2882,NATURE,0.595092651,0.83076924,19,42,0.00216654107008,153,0.00178975131876,10.0,0.0076155308309,1.425861891,153,0.00103279082472,23,1.38239030037E-4,153,0.00395629238885,370.92987,-321.21002
n3405,PRIZE,0.476222822,0.870129871,14,21,6.59382064808E-4,153,0.00131876412962,10.0,0.00768393834284,1.346352693,153,6.63597211578E-5,7,5.20408882377E-5,153,0.00197814619442,139.43182,-197.66553
n9725,SPRITZ,0.030303031,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.030303031,153,0.0,1,3.16939244962E-5,153,9.41974378297E-5,-348.866,359.20435
n2742,MIGHT,0.065461566,0.871621622,16,19,2.82592313489E-4,153,0.00150715900528,10.0,0.0074753911279,0.937083188,153,7.16486211057E-5,3,3.26148399235E-5,153,0.00178975131876,-128.6282,490.3457
n8635,PATRIARCH,0.023809524,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.023809524,153,0.0,1,3.01695427055E-5,153,9.41974378297E-5,-315.6007,423.55597
n9845,SUAVE,0.031515152,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.031515152,153,0.0,2,3.03672818162E-5,153,1.88394875659E-4,14.063904,-161.64621
n7947,LOCO,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,3.3804173809E-5,153,9.41974378297E-5,304.872,203.86469
n7956,LONG TIME AGO,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.98142064781E-5,153,9.41974378297E-5,-266.1671,193.79395
n8290,NARCOTICS,0.013888889,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013888889,153,0.0,1,3.1804253865E-5,153,9.41974378297E-5,465.47357,-411.72705
n6987,FLYER,0.04605263,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04605263,153,0.0,1,3.05871847845E-5,153,9.41974378297E-5,-23.983582,-300.89563
n2743,MIGRAINE,0.06122449,0.940789455,6,7,9.41974378297E-5,153,5.65184626978E-4,10.0,0.00732111677229,1.002013945,153,0.0,1,4.59186814726E-5,153,6.59382064808E-4,-164.10132,233.41718
n4500,THOUGHT,2.020956248,0.662162155,9,55,0.00433308214017,153,8.47776940467E-4,10.0,0.00776092443457,2.683118403,153,5.73113539903E-4,46,3.71810560869E-4,153,0.00518085908063,-93.30911,61.31244
n7946,LOCKER,0.053873874,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.053873874,153,0.0,2,3.14270474762E-5,153,1.88394875659E-4,-477.58643,-221.14761
n9817,STRIKES,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.94664185863E-5,153,9.41974378297E-5,-337.21838,-257.0893
n9976,TECHNICAL,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.92366846145E-5,153,9.41974378297E-5,508.47272,-143.15515
n9727,SPROUTS,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.92787796901E-5,153,9.41974378297E-5,-5.8303833,217.92944
n2740,MIDGET,0.289269005,0.842105285,8,11,2.82592313489E-4,153,7.53579502638E-4,10.0,0.00686032169255,1.13137429,153,5.77963177188E-5,3,4.47878834652E-5,153,0.00103617181613,151.75848,143.40027
n9400,SEARCHING,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,3.00206986403E-5,153,9.41974378297E-5,81.86023,-230.4678
n2629,MALARIA,0.0,0.877551025,11,11,0.0,153,0.00103617181613,10.0,0.00770856077536,0.877551025,153,0.0,0,2.87345249016E-5,153,0.00103617181613,194.26898,-197.59787
n9816,STRIDE,0.023255814,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.023255814,153,0.0,1,6.33876514727E-5,153,9.41974378297E-5,-130.73306,-232.8352
n9977,TEDDY,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.97143613628E-5,153,9.41974378297E-5,24.39502,-338.78583
n3598,RELIEF,0.232399992,0.686274522,18,30,0.00113036925396,153,0.00169555388093,10.0,0.00730607364051,0.918674514,153,8.30024517068E-4,12,5.86387440931E-5,153,0.00282592313489,192.99017,-399.14542
n3599,RELIGION,3.44345658,0.824324315,14,71,0.00536925395629,153,0.00131876412962,10.0,0.00756218279956,4.267780895,153,6.39069494371E-4,57,5.15430802698E-4,153,0.00668801808591,208.85663,-22.689941
n3228,PIGEON,0.095918364,0.848484851,7,9,1.88394875659E-4,153,6.59382064808E-4,10.0,0.00769554882724,0.944403215,153,9.31325586456E-5,2,3.67555620338E-5,153,8.47776940467E-4,-272.92493,64.685425
n3229,PIGMENT,0.0,0.865771813,8,8,0.0,153,7.53579502638E-4,10.0,0.00779290762648,0.865771813,153,0.0,0,2.87345249016E-5,153,7.53579502638E-4,357.2818,-449.4382
n3594,RELAX,2.151629539,0.756756761,20,62,0.00395629238885,153,0.00188394875659,10.0,0.00773783539719,2.9083863,153,0.00180494803212,42,4.75650588677E-4,153,0.00584024114544,236.81805,-279.6249
